crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
16,3,19,19,6,6,4,6,0,0,0,0,0,0
9,13,6,2,6,2,2,2,1,1,1,1,1,1
1,16,1,2,2,1,1,1,1,1,1,1,1,1
6,17,7,5,5,15,5,5,1,1,1,1,1,1
4,7,5,5,7,10,5,5,1,1,0,0,1,1
1,2,1,2,1,1,1,1,1,0,1,1,1,1
4,10,7,7,15,7,15,8,1,1,0,1,0,1
0,1,0,0,0,1,0,0,1,1,1,0,1,1
3,19,4,4,1,4,4,4,1,1,1,1,1,1
0,1,1,1,0,0,1,0,0,0,1,1,0,1
2,1,1,0,8,0,8,8,0,1,0,1,0,0
0,1,0,1,1,0,0,0,1,0,0,1,1,1
13,8,10,10,10,8,10,10,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0
5,4,8,2,7,4,2,7,0,1,0,0,1,0
13,7,1,3,18,1,3,7,1,1,0,1,1,0
1,2,1,1,1,1,1,1,1,1,1,1,1,1
8,5,4,5,10,5,4,10,1,0,0,0,1,0
1,13,1,1,1,1,1,1,1,1,1,1,1,1
19,19,11,11,11,11,17,11,1,1,1,1,1,1
3,4,7,3,18,8,8,4,0,1,0,0,0,0
4,3,6,7,7,7,6,6,0,0,0,0,0,0
13,1,10,10,10,1,1,10,0,0,0,0,0,0
5,6,15,6,15,4,15,15,0,0,0,1,0,0
15,7,6,6,7,6,6,7,1,1,0,1,1,0
4,3,3,3,2,3,3,2,0,0,1,0,0,1
5,11,7,7,11,7,7,7,1,1,0,1,1,1
1,5,5,5,5,5,1,1,0,0,0,0,1,1
1,6,1,6,1,1,1,1,1,0,1,1,1,1
9,12,7,12,17,16,17,17,1,0,0,0,0,0
11,19,16,2,16,2,16,16,1,1,1,1,1,1
1,2,1,1,1,0,0,0,1,1,1,1,1,1
5,17,14,17,17,16,14,9,1,0,0,1,1,1
2,4,4,2,1,1,2,1,0,1,1,1,1,1
8,17,3,16,16,16,17,16,1,1,1,1,0,1
5,0,8,17,6,2,19,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0
1,9,1,1,1,1,1,1,1,1,1,1,1,1
5,13,8,13,8,3,8,8,1,0,1,1,1,1
17,9,16,16,16,13,13,16,0,0,0,0,0,0
13,12,19,2,2,19,19,12,0,1,1,0,0,0
3,2,7,7,2,7,7,7,0,0,0,0,0,0
9,3,6,6,8,15,6,3,0,0,0,0,0,0
4,5,16,10,10,6,16,16,0,0,0,0,0,0
9,7,7,19,6,7,6,6,0,0,1,0,1,1
1,3,0,3,3,1,1,1,1,0,0,1,1,1
1,10,1,10,1,1,1,1,1,0,1,1,1,1
4,10,4,2,2,2,10,1,1,1,1,1,0,1
3,1,3,2,2,3,1,3,0,0,0,0,0,0
