crossrec_rate,rate_1200,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_1000,results_600,results_200,results_100,results_40,results_20
1,3,1,1,1,1,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,19,15,16,13,13,8,0,0,0,0,0,1
14,9,9,4,4,4,9,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0,0,0,0,0
7,4,4,1,1,3,6,3,0,1,0,0,0,0
3,1,1,9,6,9,3,9,1,1,1,1,1,0
5,16,6,15,6,15,6,15,0,0,0,0,0,0
3,2,9,13,9,9,9,13,1,1,1,1,1,1
9,14,8,18,18,3,18,18,1,1,0,1,1,0
1,1,1,1,1,1,1,1,0,0,0,0,0,0
16,13,1,7,6,1,7,1,0,0,0,0,0,0
6,11,11,9,11,11,11,9,0,0,0,0,0,0
12,18,18,18,3,18,18,18,0,0,0,0,0,0
6,0,9,0,0,18,14,18,1,1,1,0,0,1
2,1,4,1,1,4,2,1,0,1,1,0,0,1
3,3,4,3,1,11,3,4,1,0,1,0,0,1
3,6,11,14,8,14,8,0,0,1,1,1,1,1
3,2,2,8,12,8,3,8,1,1,1,1,1,0
2,1,3,3,3,3,1,2,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,4,4,4,4,4,4,0,0,0,0,0,0
7,5,5,5,5,5,5,5,0,0,0,0,0,0
4,15,15,2,2,2,15,2,0,0,0,0,0,0
5,7,4,4,4,8,7,4,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,7,7,7,7,7,7,0,0,0,0,0,0
13,6,15,15,16,15,15,15,1,1,1,1,1,1
2,3,3,0,3,3,3,2,0,0,0,0,0,0
5,6,18,17,18,18,18,3,0,1,1,1,1,1
5,1,12,12,1,12,17,12,1,1,1,0,1,1
19,17,17,17,17,17,17,17,0,0,0,0,0,0
2,6,3,3,3,3,3,2,0,0,0,0,0,0
8,16,16,15,15,16,16,15,0,0,0,0,0,0
9,12,2,12,12,12,2,12,0,0,0,0,0,0
1,1,1,2,1,2,1,1,0,0,1,0,1,0
4,8,8,8,2,8,2,8,0,0,0,0,0,0
15,18,13,13,9,18,13,13,0,0,0,0,0,0
2,2,3,6,3,3,3,3,1,1,1,1,1,1
2,2,1,2,1,2,1,1,0,0,0,0,0,0
10,15,0,0,0,14,6,0,0,0,0,0,0,0
5,9,14,3,14,11,14,14,1,1,1,1,0,1
7,2,16,12,2,11,12,12,1,1,1,0,1,1
1,2,1,2,2,1,16,2,0,1,0,0,0,0
5,1,18,7,2,14,1,17,1,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0
3,3,6,6,10,6,3,10,1,0,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0
11,8,9,16,9,16,16,16,1,1,1,1,1,1
12,9,15,9,15,17,15,15,1,1,1,1,0,1
16,11,12,11,12,11,12,12,1,1,0,1,0,1
1,16,1,1,1,1,1,16,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0
1,5,5,5,1,1,1,5,0,0,0,0,0,0
17,8,7,8,8,8,7,8,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0
2,10,5,10,10,10,10,5,0,0,0,0,0,0
5,8,8,8,8,8,14,8,0,1,0,0,0,0
2,11,2,11,11,11,11,11,0,0,0,0,0,0
1,3,1,1,1,1,1,3,0,0,0,0,0,0
3,10,14,10,10,14,14,14,1,1,1,0,0,1
9,12,13,5,5,13,4,5,0,0,1,0,0,1
5,3,3,3,3,3,3,3,0,0,0,0,0,0
7,8,6,6,8,8,1,8,0,0,0,0,0,0
1,6,6,1,1,1,1,1,0,0,0,0,0,0
15,8,8,8,8,8,8,8,0,0,0,0,0,0
5,7,7,0,0,0,6,17,1,0,0,0,0,0
2,2,2,2,1,2,1,1,0,0,0,0,0,0
10,8,1,7,14,14,14,14,1,1,1,1,0,0
14,17,8,8,3,3,8,17,0,0,0,0,0,0
11,13,19,12,13,19,19,13,0,1,1,0,0,1
1,4,4,4,1,1,1,4,0,0,0,0,0,0
1,3,1,3,1,3,1,3,0,0,0,0,0,0
2,2,4,4,4,4,4,2,0,1,1,1,1,1
3,0,14,0,0,0,0,0,0,0,0,0,0,1
4,8,3,8,8,8,3,8,0,0,0,0,0,0
15,10,10,10,10,10,10,10,0,0,0,0,0,0
4,2,2,2,2,2,2,2,0,0,0,0,0,0
11,12,16,12,12,16,10,16,1,0,1,0,0,1
2,7,2,7,7,7,7,7,0,0,0,0,0,0
6,12,19,19,14,14,19,12,0,1,1,1,1,1
2,4,4,0,4,4,4,2,0,0,0,0,0,0
1,1,1,19,1,1,1,1,0,0,0,0,1,0
14,15,15,19,15,19,19,19,1,1,1,0,1,0
5,7,3,7,7,13,11,3,0,1,1,0,0,0
2,13,13,13,13,6,13,13,0,0,0,0,0,0
6,3,3,3,2,11,3,2,0,0,1,0,0,0
13,3,3,9,16,9,9,9,1,1,1,1,1,0
1,1,8,8,1,1,1,8,1,0,0,0,1,1
